ClaimCaseKey,PolicyKey,OrgKey,PlanKey,AgentKey,ClaimBookedDate,ClaimPaidDate,ClaimPaymentDueDate,ClaimIntimationDate,PaymentType,ClaimType,DeathClaimType,ClaimStatus,ClaimAmountPaid,ClaimAmountPayable,PaidFinYear,IsBooked,IsPayable,IsPaid,IsPaidOnOrBeforeDueDate,IsRepudiated,IsRejected,IsCancelled,IsIntimationCancelled,OutstandingDaysAsOf,OutstandingBucket,IsOutstandingAsOf,ReinvestmentConsentFlag,ReinvestmentAmount,ClaimBookedDateKey,ClaimPaidDateKey,ClaimPaymentDueDateKey,ClaimIntimationDateKey
1645,1866,3,10,31,2026-01-24,2026-02-19,2026-02-23,2026-01-22,SB,SB,,Paid,33885.1,32658.0,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260124,20260219.0,20260223,20260122
1646,1960,28,10,40,2026-03-18,2026-04-28,2026-06-19,2026-02-23,NEDC,Death,Early,Paid,221766.15,219820.98,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260318,20260428.0,20260619,20260223
1647,1853,28,12,8,2025-11-13,2025-12-06,2025-11-28,2025-10-21,SB,SB,,Paid,46364.98,46668.29,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251113,20251206.0,20251128,20251021
1648,972,31,7,52,2026-02-15,,2026-03-30,2026-02-05,Maturity,Maturity,,Intimation Cancelled,0.0,308537.44,,1,1,0,0,0,0,0,1,0,,0,0,0.0,20260215,,20260330,20260205
1649,986,7,2,64,2026-03-27,2026-05-08,2026-04-11,2026-03-15,Maturity,Maturity,,Paid,219093.24,218290.55,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260327,20260508.0,20260411,20260315
1650,163,3,8,74,2025-11-01,,2025-12-20,2025-10-27,NEDC,Death,Non-Early,Repudiated,0.0,171284.11,,1,1,0,0,1,0,0,0,0,,0,0,0.0,20251101,,20251220,20251027
1651,1838,4,2,8,2025-10-22,2025-12-15,2025-11-24,2025-10-04,NEDC,Death,Non-Early,Paid,1238984.91,1259004.14,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251022,20251215.0,20251124,20251004
1652,1472,22,4,74,2026-01-20,,2026-03-11,2025-12-29,IPP,Maturity,,Pending,0.0,319303.86,,1,1,0,0,0,0,0,0,16,<1 Month,1,1,272546.09,20260120,,20260311,20251229
1653,1308,39,4,1,2026-03-22,2026-03-23,2026-05-05,2026-03-11,SB,SB,,Paid,382872.94,381773.39,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260322,20260323.0,20260505,20260311
1654,1496,6,8,49,2025-11-20,2026-01-01,2026-02-13,2025-10-31,EDC,Death,Early,Paid,528989.03,528585.55,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251120,20260101.0,20260213,20251031
1655,515,34,8,2,2025-10-17,2025-10-17,2025-12-06,2025-10-03,NEDC,Death,Non-Early,Paid,715449.59,736277.67,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251017,20251017.0,20251206,20251003
1656,709,19,6,15,2026-01-17,,2026-02-14,2026-01-15,Maturity,Maturity,,Pending,0.0,374486.19,,1,1,0,0,0,0,0,0,41,>1 Month,1,0,0.0,20260117,,20260214,20260115
1657,1775,23,5,65,2025-12-06,2026-01-16,2026-02-01,2025-12-06,SB,SB,,Paid,126522.35,122038.53,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251206,20260116.0,20260201,20251206
1658,1135,2,4,40,2025-11-10,2025-12-13,2025-12-07,2025-10-28,Maturity,Maturity,,Paid,647786.17,645990.32,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251110,20251213.0,20251207,20251028
1659,543,37,4,44,2026-01-23,2026-03-23,2026-03-16,2026-01-22,SB,SB,,Paid,22615.06,22816.29,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260123,20260323.0,20260316,20260122
1660,262,31,6,72,2025-12-26,,2026-03-24,2025-12-19,EDC,Death,Non-Early,Rejected,0.0,1192101.09,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20251226,,20260324,20251219
1661,742,2,3,31,2026-01-10,,2026-02-15,2026-01-10,SB,SB,,Intimation Cancelled,0.0,131878.7,,1,1,0,0,0,0,0,1,0,,0,0,0.0,20260110,,20260215,20260110
1662,550,20,7,7,2026-03-24,2026-04-08,2026-05-31,2026-03-16,NEDC,Death,Non-Early,Paid,264812.94,263195.53,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260324,20260408.0,20260531,20260316
1663,753,9,6,37,2025-12-09,,2026-01-26,2025-12-01,NEDC,Death,Non-Early,Pending,0.0,1003411.96,,1,1,0,0,0,0,0,0,60,>1 Month,1,0,0.0,20251209,,20260126,20251201
1664,1782,25,7,13,2026-03-07,2026-05-16,2026-04-25,2026-02-16,EDC,Death,Early,Paid,1740567.83,1712073.1,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260307,20260516.0,20260425,20260216
1665,397,21,12,38,2025-10-26,,2025-12-08,2025-10-12,NEDC,Death,Non-Early,Pending,0.0,371258.58,,1,1,0,0,0,0,0,0,109,>1 Month,1,0,0.0,20251026,,20251208,20251012
1666,1260,10,12,55,2025-11-25,,2025-12-24,2025-11-25,SB,SB,,Pending,0.0,55510.39,,1,1,0,0,0,0,0,0,93,>1 Month,1,0,0.0,20251125,,20251224,20251125
1667,1007,9,8,25,2025-10-08,2025-11-25,2025-10-25,2025-10-03,Maturity,Maturity,,Paid,476156.0,459982.31,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251008,20251125.0,20251025,20251003
1668,1671,13,7,70,2025-11-20,2025-11-25,2025-12-10,2025-11-03,SB,SB,,Paid,162149.19,161089.36,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251120,20251125.0,20251210,20251103
1669,1846,10,1,31,2025-10-09,,2025-11-17,2025-09-18,SB,SB,,Pending,0.0,135663.09,,1,1,0,0,0,0,0,0,130,>1 Month,1,0,0.0,20251009,,20251117,20250918
1670,498,39,7,21,2026-02-25,2026-03-30,2026-04-07,2026-02-20,Maturity,Maturity,,Paid,556502.01,549514.11,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260225,20260330.0,20260407,20260220
1671,1390,12,12,73,2025-10-17,2025-12-15,2025-12-15,2025-10-17,SB,SB,,Paid,94181.43,95496.94,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251017,20251215.0,20251215,20251017
1672,63,38,7,63,2026-03-28,,2026-05-27,2026-03-24,NEDC,Death,Early,Pending,0.0,870041.02,,1,1,0,0,0,0,0,0,-61,<1 Month,1,0,0.0,20260328,,20260527,20260324
1673,1839,23,10,32,2026-01-02,,2026-02-22,2025-12-28,Maturity,Maturity,,Pending,0.0,431306.52,,1,1,0,0,0,0,0,0,33,>1 Month,1,0,0.0,20260102,,20260222,20251228
1674,1342,24,1,10,2026-02-08,2026-03-15,2026-02-28,2026-01-21,Maturity,Maturity,,Paid,510339.4,515879.79,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260208,20260315.0,20260228,20260121
1675,793,41,10,46,2026-02-06,,2026-03-26,2026-01-26,SB,SB,,Pending,0.0,33334.77,,1,1,0,0,0,0,0,0,1,<1 Month,1,0,0.0,20260206,,20260326,20260126
1676,523,29,6,35,2026-03-28,2026-04-28,2026-05-29,2026-03-14,EDC,Death,Early,Paid,1074034.04,1066403.64,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260328,20260428.0,20260529,20260314
1677,1624,1,5,15,2025-12-22,2026-01-31,2026-02-19,2025-12-22,SB,SB,,Paid,134240.12,130761.7,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251222,20260131.0,20260219,20251222
1678,1117,38,2,9,2026-02-13,2026-03-26,2026-03-20,2026-02-04,Maturity,Maturity,,Paid,288554.79,293155.72,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260213,20260326.0,20260320,20260204
1679,1831,3,8,65,2026-01-06,2026-02-14,2026-04-07,2025-12-17,EDC,Death,Non-Early,Paid,643825.85,642370.72,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260106,20260214.0,20260407,20251217
1680,1757,11,11,2,2025-10-06,,2025-11-08,2025-09-22,SB,SB,,Pending,0.0,266197.75,,1,1,0,0,0,0,0,0,139,>1 Month,1,0,0.0,20251006,,20251108,20250922
1681,1300,2,12,18,2025-10-07,2025-10-11,2025-11-19,2025-09-20,SB,SB,,Paid,34128.89,34447.55,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251007,20251011.0,20251119,20250920
1682,1465,25,5,78,2026-02-28,2026-03-26,2026-04-06,2026-02-08,SB,SB,,Paid,108454.77,104724.89,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260228,20260326.0,20260406,20260208
1683,1035,13,2,3,2025-10-30,2025-12-17,2026-01-09,2025-10-27,EDC,Death,Non-Early,Paid,293021.61,283792.16,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251030,20251217.0,20260109,20251027
1684,353,32,10,79,2026-02-11,2026-03-18,2026-05-26,2026-01-19,NEDC,Death,Non-Early,Paid,505741.47,491149.15,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260211,20260318.0,20260526,20260119
1685,876,7,10,68,2026-02-19,,2026-05-21,2026-02-10,EDC,Death,Non-Early,Pending,0.0,1268307.13,,1,1,0,0,0,0,0,0,-55,<1 Month,1,0,0.0,20260219,,20260521,20260210
1686,974,8,10,69,2026-02-19,2026-02-19,2026-04-06,2026-02-19,Maturity,Maturity,,Paid,591937.46,593553.98,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260219,20260219.0,20260406,20260219
1687,1443,28,3,55,2026-01-29,2026-03-13,2026-02-17,2026-01-13,SB,SB,,Paid,66392.04,67245.59,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260129,20260313.0,20260217,20260113
1688,1315,34,8,64,2025-11-16,,2025-12-06,2025-11-09,Maturity,Maturity,,Pending,0.0,78424.69,,1,1,0,0,0,0,0,0,111,>1 Month,1,1,43692.75,20251116,,20251206,20251109
1689,1640,6,12,30,2026-03-13,2026-04-17,2026-04-27,2026-03-02,SB,SB,,Paid,137531.54,134423.13,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260313,20260417.0,20260427,20260302
1690,1319,22,5,9,2025-12-28,2026-02-10,2026-02-24,2025-12-05,Maturity,Maturity,,Paid,202107.4,201187.93,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251228,20260210.0,20260224,20251205
1691,935,32,12,31,2026-03-13,2026-04-16,2026-04-20,2026-03-09,SB,SB,,Paid,171836.38,174188.67,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260313,20260416.0,20260420,20260309
1692,524,29,4,53,2025-12-20,,2026-02-02,2025-12-16,SB,SB,,Pending,0.0,125324.73,,1,1,0,0,0,0,0,0,53,>1 Month,1,0,0.0,20251220,,20260202,20251216
1693,1647,12,12,59,2026-02-26,2026-03-28,2026-03-23,2026-02-09,Maturity,Maturity,,Paid,170804.39,168805.22,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260226,20260328.0,20260323,20260209
1694,1201,6,5,60,2025-11-04,,2025-12-08,2025-10-24,Maturity,Maturity,,Pending,0.0,427917.85,,1,1,0,0,0,0,0,0,109,>1 Month,1,0,0.0,20251104,,20251208,20251024
1695,1813,21,2,58,2026-03-21,,2026-04-17,2026-03-04,SB,SB,,Pending,0.0,160543.73,,1,1,0,0,0,0,0,0,-21,<1 Month,1,0,0.0,20260321,,20260417,20260304
1696,125,6,6,78,2025-11-03,,2026-01-27,2025-11-03,NEDC,Death,Non-Early,Pending,0.0,1015163.1,,1,1,0,0,0,0,0,0,59,>1 Month,1,0,0.0,20251103,,20260127,20251103
1697,273,26,8,24,2026-03-31,2026-05-05,2026-05-04,2026-03-27,SB,SB,,Paid,26183.37,26946.47,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260331,20260505.0,20260504,20260327
1698,1720,27,2,16,2026-01-02,2026-01-17,2026-03-01,2025-12-26,Maturity,Maturity,,Paid,252269.84,255695.73,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260102,20260117.0,20260301,20251226
1699,477,38,1,46,2026-01-02,,2026-02-24,2025-12-25,EDC,Death,Non-Early,Pending,0.0,422398.84,,1,1,0,0,0,0,0,0,31,>1 Month,1,0,0.0,20260102,,20260224,20251225
1700,359,12,11,71,2026-03-19,,2026-06-10,2026-03-01,EDC,Death,Early,Pending,0.0,318499.77,,1,1,0,0,0,0,0,0,-75,<1 Month,1,0,0.0,20260319,,20260610,20260301
1701,334,42,6,73,2025-12-09,2026-01-26,2026-01-22,2025-12-02,Maturity,Maturity,,Paid,213346.88,217863.21,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251209,20260126.0,20260122,20251202
1702,1623,20,8,53,2025-12-10,2026-01-09,2026-01-19,2025-11-22,EDC,Death,Non-Early,Paid,1348615.28,1315328.73,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251210,20260109.0,20260119,20251122
1703,1885,28,1,22,2025-11-15,,2026-01-06,2025-10-27,SB,SB,,Cancelled,0.0,37949.74,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20251115,,20260106,20251027
1704,1161,37,4,3,2026-01-01,,2026-03-10,2025-12-23,EDC,Death,Early,Pending,0.0,883842.75,,1,1,0,0,0,0,0,0,17,<1 Month,1,0,0.0,20260101,,20260310,20251223
1705,1141,38,9,33,2025-12-16,2026-02-13,2026-01-05,2025-12-06,SB,SB,,Paid,184915.17,183964.31,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251216,20260213.0,20260105,20251206
1706,249,40,12,39,2026-03-12,2026-03-20,2026-04-22,2026-03-07,EDC,Death,Early,Paid,546171.92,550165.16,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260312,20260320.0,20260422,20260307
1707,360,14,8,38,2026-03-06,2026-03-31,2026-03-27,2026-02-14,SB,SB,,Paid,62404.23,61002.58,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260306,20260331.0,20260327,20260214
1708,1417,28,4,80,2025-10-29,2025-11-07,2025-12-21,2025-10-17,IPP,Maturity,,Paid,260498.09,255571.73,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251029,20251107.0,20251221,20251017
1709,235,23,7,17,2025-10-15,,2026-01-20,2025-10-12,EDC,Death,Non-Early,Pending,0.0,1643058.53,,1,1,0,0,0,0,0,0,66,>1 Month,1,0,0.0,20251015,,20260120,20251012
1710,250,32,12,73,2026-03-15,2026-04-28,2026-04-29,2026-02-28,EDC,Death,Non-Early,Paid,892199.05,911427.67,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260315,20260428.0,20260429,20260228
1711,786,25,11,63,2025-11-22,2025-12-20,2026-01-11,2025-11-01,SB,SB,,Paid,123745.9,125397.52,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251122,20251220.0,20260111,20251101
1712,1879,24,11,62,2025-10-23,,2025-11-29,2025-10-15,SB,SB,,Pending,0.0,58914.46,,1,1,0,0,0,0,0,0,118,>1 Month,1,0,0.0,20251023,,20251129,20251015
1713,593,39,10,39,2025-10-07,2025-10-07,2025-10-22,2025-09-22,SB,SB,,Paid,98322.49,96331.44,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251007,20251007.0,20251022,20250922
1714,1314,42,1,42,2025-12-06,2026-01-19,2026-01-21,2025-12-04,SB,SB,,Paid,356754.69,359740.79,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251206,20260119.0,20260121,20251204
1715,1547,23,12,26,2025-10-11,2025-10-17,2025-12-16,2025-09-30,NEDC,Death,Non-Early,Paid,1212187.87,1240223.09,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251011,20251017.0,20251216,20250930
1716,1539,1,12,73,2025-11-23,2025-12-26,2026-01-21,2025-11-01,SB,SB,,Paid,42680.6,43761.78,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251123,20251226.0,20260121,20251101
1717,284,8,11,38,2026-03-02,,2026-06-10,2026-02-19,NEDC,Death,Non-Early,Rejected,0.0,3420920.64,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20260302,,20260610,20260219
1718,1206,30,3,24,2026-02-03,2026-04-07,2026-04-11,2026-01-15,EDC,Death,Early,Paid,1168744.28,1161731.5,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260203,20260407.0,20260411,20260115
1719,1502,35,9,63,2026-03-05,2026-03-28,2026-04-18,2026-02-13,SB,SB,,Paid,86187.06,85525.28,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260305,20260328.0,20260418,20260213
1720,1711,23,6,9,2026-01-12,,2026-03-04,2025-12-31,SB,SB,,Cancelled,0.0,53625.87,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260112,,20260304,20251231
1721,8,32,11,31,2025-12-28,,2026-01-28,2025-12-12,Maturity,Maturity,,Pending,0.0,256056.66,,1,1,0,0,0,0,0,0,58,>1 Month,1,1,118834.95,20251228,,20260128,20251212
1722,1933,27,1,2,2025-11-19,,2025-12-23,2025-11-19,NEDC,Death,Non-Early,Rejected,0.0,1653090.99,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20251119,,20251223,20251119
1723,679,19,2,28,2025-11-29,2025-12-12,2026-02-21,2025-11-27,EDC,Death,Non-Early,Paid,252946.87,247253.74,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251129,20251212.0,20260221,20251127
1724,1837,35,10,6,2025-11-27,2026-01-06,2026-01-13,2025-11-12,Maturity,Maturity,,Paid,457049.14,455479.18,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251127,20260106.0,20260113,20251112
1725,189,17,4,20,2025-12-11,2026-02-12,2026-01-27,2025-12-01,NEDC,Death,Non-Early,Paid,366133.88,364408.17,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251211,20260212.0,20260127,20251201
1726,178,29,10,37,2025-10-19,,2025-11-10,2025-10-08,Maturity,Maturity,,Pending,0.0,194632.6,,1,1,0,0,0,0,0,0,137,>1 Month,1,1,150356.83,20251019,,20251110,20251008
1727,1827,4,3,27,2026-03-07,2026-04-03,2026-04-13,2026-02-17,SB,SB,,Paid,257505.32,253044.01,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260307,20260403.0,20260413,20260217
1728,578,26,8,35,2026-03-10,2026-05-04,2026-05-18,2026-03-08,NEDC,Death,Non-Early,Paid,1979148.52,1951265.58,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260310,20260504.0,20260518,20260308
1729,1258,37,11,18,2026-03-31,,2026-05-26,2026-03-13,SB,SB,,Cancelled,0.0,71368.9,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260331,,20260526,20260313
1730,551,22,7,73,2026-03-30,2026-05-13,2026-05-23,2026-03-12,SB,SB,,Paid,192296.37,190999.93,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260330,20260513.0,20260523,20260312
1731,1071,21,6,39,2026-02-06,2026-03-03,2026-03-16,2026-01-24,Maturity,Maturity,,Paid,193266.67,193268.32,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260206,20260303.0,20260316,20260124
1732,1151,14,3,57,2026-03-25,2026-04-06,2026-05-18,2026-03-06,SB,SB,,Paid,84096.55,81668.75,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260325,20260406.0,20260518,20260306
1733,1123,5,9,28,2026-02-24,2026-04-21,2026-05-18,2026-02-13,EDC,Death,Non-Early,Paid,356494.12,359451.47,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260224,20260421.0,20260518,20260213
1734,1163,11,1,52,2025-11-18,2025-12-09,2026-01-11,2025-10-27,IPP,Maturity,,Paid,527612.1,510294.55,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251118,20251209.0,20260111,20251027
1735,1243,34,11,47,2025-12-07,2026-02-21,2026-01-28,2025-12-03,Maturity,Maturity,,Paid,158851.4,153350.65,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251207,20260221.0,20260128,20251203
1736,480,40,4,17,2026-01-23,2026-01-28,2026-02-18,2026-01-02,Maturity,Maturity,,Paid,855134.08,842725.72,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260123,20260128.0,20260218,20260102
1737,1397,30,8,60,2025-12-28,2026-01-16,2026-02-24,2025-12-19,Maturity,Maturity,,Paid,216537.98,217089.53,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251228,20260116.0,20260224,20251219
1738,1259,21,9,75,2026-03-18,,2026-07-05,2026-03-14,EDC,Death,Non-Early,Pending,0.0,1246968.9,,1,1,0,0,0,0,0,0,-100,<1 Month,1,0,0.0,20260318,,20260705,20260314
1739,879,32,8,24,2025-10-18,,2025-11-24,2025-10-03,NEDC,Death,Early,Pending,0.0,1272690.75,,1,1,0,0,0,0,0,0,123,>1 Month,1,0,0.0,20251018,,20251124,20251003
1740,1837,35,10,6,2025-11-28,,2026-01-12,2025-11-12,Maturity,Maturity,,Pending,0.0,359713.86,,1,1,0,0,0,0,0,0,74,>1 Month,1,1,204404.78,20251128,,20260112,20251112
1741,485,40,6,29,2025-11-08,2025-11-25,2026-02-17,2025-10-15,EDC,Death,Early,Paid,277807.56,275702.2,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251108,20251125.0,20260217,20251015
1742,1437,17,12,45,2026-03-22,2026-04-02,2026-04-16,2026-03-17,SB,SB,,Paid,55390.4,56273.93,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260322,20260402.0,20260416,20260317
1743,1740,9,4,47,2026-03-21,2026-04-08,2026-04-13,2026-03-08,SB,SB,,Paid,77137.37,76738.66,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260321,20260408.0,20260413,20260308
1744,1145,8,6,70,2025-11-09,2026-01-17,2026-01-07,2025-10-19,SB,SB,,Paid,99282.41,97033.06,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251109,20260117.0,20260107,20251019
1745,31,18,10,69,2026-01-15,,2026-05-03,2026-01-15,EDC,Death,Early,Pending,0.0,210542.95,,1,1,0,0,0,0,0,0,-37,<1 Month,1,0,0.0,20260115,,20260503,20260115
1746,1838,4,2,8,2026-03-21,,2026-04-16,2026-03-01,Maturity,Maturity,,Cancelled,0.0,1189949.05,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260321,,20260416,20260301
1747,1606,28,3,39,2026-01-15,2026-02-10,2026-03-15,2026-01-03,IPP,Maturity,,Paid,346313.9,335067.04,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260115,20260210.0,20260315,20260103
1748,1990,1,4,48,2025-12-21,2026-01-05,2026-01-29,2025-12-12,SB,SB,,Paid,187144.17,189567.91,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251221,20260105.0,20260129,20251212
1749,936,37,6,5,2025-10-24,2025-12-02,2025-12-07,2025-10-06,EDC,Death,Early,Paid,420176.82,431846.54,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251024,20251202.0,20251207,20251006
1750,789,27,6,8,2025-12-22,,2026-01-14,2025-12-08,Maturity,Maturity,,Pending,0.0,279397.55,,1,1,0,0,0,0,0,0,72,>1 Month,1,0,0.0,20251222,,20260114,20251208
1751,198,35,6,23,2026-02-04,,2026-03-12,2026-01-14,Maturity,Maturity,,Pending,0.0,28856.06,,1,1,0,0,0,0,0,0,15,<1 Month,1,0,0.0,20260204,,20260312,20260114
1752,1321,22,1,43,2026-03-31,2026-04-28,2026-05-10,2026-03-22,IPP,Maturity,,Paid,431794.43,425409.62,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260331,20260428.0,20260510,20260322
1753,1460,16,6,58,2026-03-22,,2026-05-17,2026-03-05,Maturity,Maturity,,Cancelled,0.0,74218.0,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260322,,20260517,20260305
1754,893,16,6,58,2026-03-13,,2026-06-12,2026-02-22,EDC,Death,Early,Pending,0.0,135417.89,,1,1,0,0,0,0,0,0,-77,<1 Month,1,0,0.0,20260313,,20260612,20260222
1755,978,6,11,57,2025-12-27,2025-12-27,2026-04-02,2025-12-18,EDC,Death,Non-Early,Paid,513453.09,521977.05,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251227,20251227.0,20260402,20251218
1756,1449,13,8,24,2026-03-29,,2026-05-03,2026-03-17,SB,SB,,Cancelled,0.0,30825.62,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260329,,20260503,20260317
1757,542,19,5,54,2026-02-28,2026-03-28,2026-04-25,2026-02-09,SB,SB,,Paid,48477.55,49161.9,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260228,20260328.0,20260425,20260209
1758,1877,16,6,30,2026-02-23,2026-04-12,2026-05-18,2026-02-20,NEDC,Death,Non-Early,Paid,927506.25,935162.01,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260223,20260412.0,20260518,20260220
1759,1707,28,9,52,2025-12-19,2026-01-08,2026-01-30,2025-12-10,SB,SB,,Paid,75029.66,73670.89,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251219,20260108.0,20260130,20251210
1760,1597,35,12,44,2026-01-24,2026-04-01,2026-02-18,2026-01-14,Maturity,Maturity,,Paid,168428.86,167572.85,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260124,20260401.0,20260218,20260114
1761,1184,12,3,66,2025-11-14,,2025-12-19,2025-11-05,NEDC,Death,Non-Early,Rejected,0.0,1611554.21,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20251114,,20251219,20251105
1762,1455,14,9,1,2026-02-12,,2026-03-14,2026-02-11,Maturity,Maturity,,Cancelled,0.0,367574.49,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260212,,20260314,20260211
1763,102,31,5,44,2025-12-30,,2026-04-08,2025-12-15,NEDC,Death,Early,Repudiated,0.0,2216997.62,,1,1,0,0,1,0,0,0,0,,0,0,0.0,20251230,,20260408,20251215
1764,1841,23,4,57,2025-11-29,,2026-01-07,2025-11-22,IPP,Maturity,,Cancelled,0.0,136906.71,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20251129,,20260107,20251122
1765,941,31,10,43,2026-02-25,,2026-04-22,2026-02-04,EDC,Death,Non-Early,Rejected,0.0,1390444.38,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20260225,,20260422,20260204
1766,963,12,5,38,2025-11-22,2026-01-02,2025-12-17,2025-10-30,SB,SB,,Paid,93670.72,94973.96,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251122,20260102.0,20251217,20251030
1767,1884,36,12,61,2025-10-04,2025-10-04,2025-10-21,2025-09-10,Maturity,Maturity,,Paid,432775.72,441117.35,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251004,20251004.0,20251021,20250910
